State,County,state_name,decade,missing_count,bodies_count,population,missing_per_100k,bodies_per_100k,mp_z_score,bodies_z_score,poverty_rate,median_household_income,unemployment_rate,pct_foreign_born,log_pop_density,predicted_mp_rate,mp_residual,mp_residual_z,predicted_bodies_rate,bodies_residual,bodies_residual_z,adj_anomaly,rf_predicted_mp,rf_residual_mp,rf_residual_mp_z,rf_predicted_bodies,rf_residual_bodies,rf_residual_bodies_z,rf_overperformance_rank
LA,Caddo,Louisiana,2010,9,1,252032.75,3.5709644877501043,0.3967738319722337,-0.0395733213754176,-0.0364018287677389,21.941658716008234,47572.0,8.612793338380015,2.209439640394652,,-39.96256328142866,43.53352776917876,0.4698737815418239,-67.31647202245878,67.71324585443102,0.40464579958062896,Normal,3.1108481929161,0.4601162948340045,0.008131359751507252,0.5783281234229506,-0.1815542914507169,-0.0034963440330485476,687.0
OH,Cuyahoga,Ohio,2020,8,0,1241054.5,0.6446131092550731,0.0,-0.0867310061517502,-0.0393709289405065,16.49730270200518,60074.0,7.176763439656322,7.569591443714089,,-42.87095127103292,43.515564380288,0.4696798959115997,-65.43125396612292,65.43125396612292,0.39100890445576597,Normal,2.712107850092181,-2.067494740837108,-0.0428580572923205,0.5786210368394797,-0.5786210368394797,-0.009032029939097479,2335.0
LA,Orleans,Louisiana,2020,6,0,380293.5,1.5777287805339824,0.0,-0.0716939962392027,-0.0393709289405065,22.924960421588423,51116.0,8.425564549594743,5.575329646064226,,-41.760463976496965,43.338192757030946,0.4677654570956164,-65.81389061962676,65.81389061962676,0.3932954927392278,Normal,3.0748674746894933,-1.497138694155511,-0.031352282900100704,0.6781069664328097,-0.6781069664328097,-0.010419007984213715,2087.0
LA,Caddo,Louisiana,2020,7,0,232845.66666666663,3.006283131745348,0.0,-0.0486730711803228,-0.0393709289405065,21.941658716008234,47572.0,8.612793338380015,2.209439640394652,,-39.96256328142866,42.968846413174006,0.46377896272725566,-67.31647202245878,67.31647202245878,0.402274729305306,Normal,3.1108481929161,-0.10456506117075204,-0.003259939286145453,0.5783281234229506,-0.5783281234229506,-0.009027946301546855,893.0
TX,Jim Hogg,Texas,2020,3,0,4803.333333333333,62.45662734212353,0.0,0.9093597244435888,-0.0393709289405065,29.00276419306825,42292.0,4.522613065326634,1.6563146997929608,,19.65777582307682,42.798851519046714,0.4619441437305066,36.4418032458979,-36.4418032458979,-0.21777161065793693,Normal,50.68765111802828,11.768976224095255,0.2362646314794617,64.83227683217207,-64.83227683217207,-0.9048211156004825,47.0
MT,Big Horn,Montana,2010,3,0,13195.0,22.73588480485032,0.0,0.2692663066060101,-0.0393709289405065,25.73483427141964,52463.0,14.992826398852223,0.825057295645531,,-20.005887427636743,42.741772232487065,0.4613280654662847,-72.48049774159777,72.48049774159777,0.4331342943698448,Normal,14.815815711556773,7.920069093293545,0.1586207503261643,0.7520514769373132,-0.7520514769373132,-0.011449901629635202,108.0
AR,Crittenden,Arkansas,2020,14,2,47351.25,29.566273329637543,4.223753332805365,0.3793369260534422,-0.007764140035542,19.6977074027816,51860.0,10.436925243102916,1.7895505266451142,,-13.047196316517942,42.61346964615549,0.45994324726958674,-43.08048060628852,47.30423393909388,0.28268412367919576,Normal,11.634991853507245,17.931281476130298,0.3605766193656665,0.6391119606360443,3.5846413721693207,0.04900988192680002,24.0
CO,Jefferson,Colorado,2010,8,1,563693.0,1.419212230771005,0.1774015288463755,-0.0742484651045919,-0.0380434147056871,6.674460585662335,103167.0,3.899696511221923,6.156732165527743,,-40.84882385177657,42.268036082547574,0.45621485255587296,-69.51464898116012,69.6920505100065,0.4164708861196877,Normal,0.8886796622264036,0.5305325685446013,0.009551865001813148,0.36774456033173514,-0.19034303148535964,-0.003618871806796172,668.0
OH,Hamilton,Ohio,2010,10,0,811351.6,1.2325112811757566,0.0,-0.0772571210688605,-0.0393709289405065,14.880456776916064,68249.0,5.025088935083664,5.917810337682485,,-40.98294236894585,42.2154536501216,0.45564731053406254,-58.430493084855975,58.430493084855975,0.34917324219017276,Normal,2.2131123106209922,-0.9806010294452356,-0.020932185015948193,0.375016901031335,-0.375016901031335,-0.00619349319912722,1612.0
AZ,Maricopa,Arizona,2020,106,47,4542990.5,2.3332648395368647,1.0345608250776663,-0.0595186533977924,-0.031629201848253,11.528376061801518,80675.0,4.755639476202107,14.512270837945856,,-39.81842693016768,42.15169176970455,0.4549591045143567,-51.88172885503599,52.91628968011366,0.31622105953215934,Normal,2.0922535069523645,0.24101133258450025,0.0037113623156494855,0.6646874571557834,0.36987336792188297,0.004191356731732847,752.0
OH,Hamilton,Ohio,2020,9,0,827396.5,1.087749343875639,0.0,-0.0795899365526665,-0.0393709289405065,14.880456776916064,68249.0,5.025088935083664,5.917810337682485,,-40.98294236894585,42.070691712821485,0.454084840355602,-58.430493084855975,58.430493084855975,0.34917324219017276,Normal,2.2131123106209922,-1.1253629667453533,-0.023852462973631784,0.375016901031335,-0.375016901031335,-0.00619349319912722,1776.0
NY,Suffolk,New York,2020,24,2,1526038.6,1.57269940616181,0.1310582838468175,-0.071775043803418,-0.0383902060655175,6.493098326329121,122498.0,4.763308527860781,15.976204438741975,,-40.33922442516747,41.91192383132928,0.4523711987398875,-68.88968913582507,69.02074741967188,0.41245926369158303,Normal,0.8935193024981595,0.6791801036636506,0.012550527000734906,0.4653546153856577,-0.3342963315388402,-0.005625789443414343,624.0
PA,Philadelphia,Pennsylvania,2010,46,25,1564651.3,2.939952179760436,1.5978000976958893,-0.0497419838705778,-0.0274144233349429,22.72093774218548,57537.0,8.64533552894261,14.61234189132869,,-38.958671968082314,41.89862414784275,0.45222765024075695,-55.1682476879084,56.766047785604286,0.33922672743555854,Normal,2.8456328506482214,0.09431932911221486,0.0007521491944514198,2.8619125099838016,-1.2641124122879124,-0.018588773206712796,809.0
AZ,Maricopa,Arizona,2010,85,64,4142364.2,2.051968293854992,1.5450114212555237,-0.0640517022747728,-0.0278094465338272,11.528376061801518,80675.0,4.755639476202107,14.512270837945856,,-39.81842693016768,41.87039522402267,0.4519229648209461,-51.88172885503599,53.42674027629151,0.3192714477838293,Normal,2.0922535069523645,-0.04028521309737254,-0.0019632239550790207,0.6646874571557834,0.8803239640997403,0.011307777846851512,868.0
MI,Genesee,Michigan,2020,2,0,401722.5,0.4978561071386342,0.0,-0.0890959717862208,-0.0393709289405065,16.249781441238916,58594.0,8.487793553561158,2.674694038689301,,-41.25788668524773,41.755742792386364,0.4506854778912961,-74.69394680025572,74.69394680025572,0.4463615862072073,Normal,2.85777810595672,-2.359921998818086,-0.048757183068298966,0.5667473428120249,-0.5667473428120249,-0.008866493435615765,2374.0
LA,Ouachita,Louisiana,2010,8,1,155433.7142857143,5.146888522070961,0.6433610652588702,-0.0141775574257824,-0.0345565906548462,23.442275428853836,49261.0,6.469205325168803,1.911207193658552,,-36.44598530548478,41.59287382755574,0.448927571736607,-52.735536455850706,53.37889752110958,0.3189855455252616,Normal,2.9880244507636964,2.158864071307265,0.042400144625629285,1.0992360819062157,-0.45587501664734553,-0.007320772519804101,396.0
MS,Hinds,Mississippi,2010,8,2,241946.0,3.306522943136072,0.826630735784018,-0.0438347546039482,-0.0331851645007712,21.04467669691053,48596.0,7.777788127462578,1.6314927540710071,,-38.2509326557245,41.55745559886057,0.4485452894382196,-62.54115517232166,63.367785908105674,0.37867788012353276,Normal,3.4231631081231946,-0.11664016498712249,-0.003503529971441283,0.6716078862495474,0.15502284953447065,0.0011960291190413511,905.0
NY,Suffolk,New York,2010,16,8,1490646.1,1.0733600684964728,0.5366800342482364,-0.0798218174257144,-0.0353548959917437,6.493098326329121,122498.0,4.763308527860781,15.976204438741975,,-40.33922442516747,41.41258449366394,0.44698164096948517,-68.88968913582507,69.4263691700733,0.41488320800923295,Normal,0.8935193024981595,0.17984076599831333,0.0024773704211481337,0.4653546153856577,0.0713254188625787,2.916563141972593e-05,768.0
